id	date	views	dur	mult	denom	n	title
Z5cO6-a1eK0	20260409	48597	1063	16.6	2926.0	80	한때 잘나가던 SBS가 왜 무너졌나, 스스로 붕괴된 진짜 이유
stHrI3aF_bY	20260409	6030	1072	2.1	2926.0	80	"세계 최초 한국이 성공한 역대급 기술" 중동 산유국한테 VIP 대접 받는 진짜 이유
IHhtKefmTpI	20260408	406	1160	0.1	2926.0	78	1분기 실적 57조  2분기는 더 좋다!  엔비디아 제치고 세계 1위 전망 1
Pnallxhr2-Q	20260408	10527	1705	3.6	2916.0	78	금값은 과연 누가 정할까? 금값이 폭등한 진짜 이유 3가지
8uLj8SEgv98	20260407	2736	1141	0.9	2912	75	당신은 몇 층입니까? 통계청 데이터로 보는 대한민국 자산 계급도
-V8JDOxdx7M	20260407	1949	941	0.7	2912	75	10명중 9명은 망한다  최악의 업종 10가지열심히 했는데
Q4ZRjkUVMqA	20260407	2299	1785	0.8	2912	75	중동전쟁끝나면 무조건 봐야되는 종전 수혜주(주식, ETF 종목 정리)
TIRAyi9v8lI	20260406	200255	1143	73.3	2732.5	72	가장 쉬운 경제적 자유. 월 배당 300씩 나와요. (ETF 딱 이 금액만 사두세요!)
LbBrrwy0Qu4	20260406	1380	911	0.5	2824.0	72	트럼프 연설 팩트체크ㅣ거짓말 4개, 시장 패닉, 그리고 숨겨진 계획
3u20Ppms82Q	20260405	5964	1393	2.4	2512	69	미국·이란 전쟁 때문에 한국 중산층 몰락 시나리오 | 내 월급이 녹는 진짜 이유
dG2-0Grb6FA	20260405	139	1291	0.1	2729	69	3개월 만에 서킷브레이커 15번 | 2008년의 악몽이 반복된다.
MJScxNEYu4I	20260404	46469	949	18.5	2508.5	68	한국이 수십 년째 '세계 최저품질 기름'만 고집하는 진짜 이유
OfN8vvlpOMU	20260403	31531	1064	12.6	2508.5	66	분산투자 한다고 ETF 쌓았다가 노후 망하는 이유 (ISA 계좌 올바른 포트폴리오)
fpg43sWLpVg	20260403	305	1044	0.1	2620.5	66	미국이 이란을 폭격하는 진짜 이유 (중국이 박살나는중)
mho5TOEo-Pg	20260402	91	720	0.0	2620.5	64	오늘 트럼프 기자회견 이후, 뒤에서 몰래 웃고 있는 인도
hhviBer0Gio	20260402	241	526	0.1	2620.5	64	종전 선언이 더 무섭다 | 트럼프가 호르무즈를 포기한 진짜 이유
NLvao-8f0mo	20260401	2296	949	0.8	2824.0	60	이제 더 못 버텨요..  한국 경제의 진짜 현실
BMdnXLmr_TM	20260401	1009	887	0.4	2824.0	60	앞으로 2년 봅니다  2년동안 미친듯이 투자 해야 하는 이유
KucUbQOytSw	20260401	426	681	0.2	2824.0	60	주식 10년 해도 돈 못버는 진짜 이유 (feat. 40년 고수의 생존 원칙 3가지)
wEBZ63oqebA	20260331	39	1111	0.0	2736	57	4월 6일, 유가 120달러·환율 1,600원 온다. 지금 당장 내 돈 지키는 법
VaUr8ZYkpGw	20260331	1897	856	0.7	2736	57	미국이 이란에 지상군 보내면 생기는 일 3가지 | 유가 200달러 시나리오 완전 분석
_Yk5XzIEsdQ	20260330	148	802	0.1	2736	55	수주잔고 110조, 전쟁 끝나도 K방산이 안 무너지는 이유
EaPuxwzpaDY	20260330	45	900	0.0	2736	55	삼성전자·하이닉스 지금 팔면 안 되는 이유 | 4월 운명을 결정짓는 4가지 변수
RU01dj_Fd4k	20260330	104	784	0.0	2736	55	65%는 오히려 오르는 날인데, 개인 투자자만 손해 보는 이유 | 네 마녀의 날
p0mYFwEmPoA	20260329	465	957	0.2	2824.0	52	삼성전자 지금 파시면 후회합니다 | 외국인 9조 매도에 숨겨진 3가지 시그널
HZMoFXkEc94	20260329	1026	862	0.4	2824.0	52	종량제봉투 사재기엔 이유가 있었다 | 호르무즈 봉쇄가 건드린 세 개의 파이프라인
BdIDLEP0afw	20260328	118	555	0.0	2824.0	50	구글 터보퀀트와 딥시크의 평행선? 딥시크 때 팔았다가 후회한 분들, 지금 또 같은 실수 하려고 합니다
lJ4X1EUbwwE	20260326	557	743	0.2	2736	45	1000만원 투자 방법 총정리/  재테크 초보도 할 수 있는 1년·3년·5년 전략
